"Cod mes","Cod anio","Cod municipio","Cod comunidad","Comunidad Aut","Cod provincia","Provincia","Municipio","total Dtes Empleo","Dtes Empleo hombre edad < 25","Dtes Empleo hombre edad 25 -45","Dtes Empleo hombre edad >=45","Dtes Empleo mujer edad < 25","Dtes Empleo mujer edad 25 -45","Dtes Empleo mujer edad >=45","Dtes EmpleoAgricultura","Dtes Empleo Industria","Dtes Empleo Construcción","Dtes Empleo Servicios","Dtes Empleo Sin empleo Anterior","total Dtes Empleo_min","Cod min_mes","total Dtes Empleo_max"
201101,"2011","16163",8,"Castilla - La Mancha",16,"Cuenca","Portilla",6.08,1,2.08,0.5,0,1.25,1.25,1,0.25,0.5,3.58,0.75,5,"201104",8
201101,"2011","16165",8,"Castilla - La Mancha",16,"Cuenca","Poyatos",2.42,0,0.25,2.17,0,0,0,2,0.25,0,0.17,0,1,"201107",4
201101,"2011","16166",8,"Castilla - La Mancha",16,"Cuenca","Pozoamargo",20.58,2.08,2.5,5.83,0.67,7.42,2.08,5,1.25,2,10.67,1.67,17,"201104",26
201101,"2011","16167",8,"Castilla - La Mancha",16,"Cuenca","Pozorrubio",33.5,3.58,5.17,9.25,2.08,6,7.42,0.92,2.75,8.42,18.5,2.92,29,"201108",39
201101,"2011","16169",8,"Castilla - La Mancha",16,"Cuenca","Pozuelo, El",1.42,0,0.58,0,0,0,0.83,0,0,0.25,1.17,0,1,"201104",2
201101,"2011","16170",8,"Castilla - La Mancha",16,"Cuenca","Priego",120.58,8.75,26.67,21.25,8.67,34,21.25,11.75,5.92,27,61.83,14.08,111,"201101",130
201101,"2011","16171",8,"Castilla - La Mancha",16,"Cuenca","Provencio, El",278.75,20.25,75.08,49.33,14.58,79,40.5,87.5,19.17,32.5,128.67,10.92,242,"201109",307
201101,"2011","16172",8,"Castilla - La Mancha",16,"Cuenca","Puebla de Almenara",10.92,0.25,4.67,0.67,0,2.75,2.58,0.75,2.58,3,4.42,0.17,8,"201108",14
201101,"2011","16173",8,"Castilla - La Mancha",16,"Cuenca","Valle de Altomira, El",14.58,2.25,4.33,4.17,0.08,1.92,1.83,1.67,1.33,5.83,4.67,1.08,11,"201108",19
201101,"2011","16174",8,"Castilla - La Mancha",16,"Cuenca","Puebla del Salvador",21.58,1.58,4.92,5.75,0.83,4,4.5,4.75,0.42,2.33,11.58,2.5,18,"201107",29
201101,"2011","16175",8,"Castilla - La Mancha",16,"Cuenca","Quintanar del Rey",1415,99,362.33,212.67,98.92,390.67,251.42,378.83,71.25,298.67,514.17,152.08,1331,"201105",1519
201101,"2011","16176",8,"Castilla - La Mancha",16,"Cuenca","Rada de Haro",3.75,0,2,0.42,0,0.83,0.5,0.83,0,1.67,1.25,0,1,"201109",6
201101,"2011","16177",8,"Castilla - La Mancha",16,"Cuenca","Reíllo",6.83,0,3.25,0.58,0,2.17,0.83,0,0,2.08,4.5,0.25,5,"201107",10
201101,"2011","16181",8,"Castilla - La Mancha",16,"Cuenca","Rozalén del Monte",4.25,0.25,1.5,0.17,0.83,0.5,1,0,0,0.08,3.25,0.92,3,"201101",6
201101,"2011","16185",8,"Castilla - La Mancha",16,"Cuenca","Saceda-Trasierra",4.5,0,2.08,1.17,0,0.33,0.92,0.25,0,0,4.25,0,2,"201106",7
201101,"2011","16186",8,"Castilla - La Mancha",16,"Cuenca","Saelices",97.33,8.25,19.83,18,14.08,22.33,14.83,9,3.83,15.25,63.58,5.67,82,"201111",110
201101,"2011","16187",8,"Castilla - La Mancha",16,"Cuenca","Salinas del Manzano",7.08,0.67,1.17,2.25,0,1.42,1.58,2.58,1,0.58,1.58,1.33,3,"201110",10
201101,"2011","16188",8,"Castilla - La Mancha",16,"Cuenca","Salmeroncillos",4.08,0,1,1,0,0.33,1.75,0,0,0.25,3.83,0,2,"201106",6
201101,"2011","16189",8,"Castilla - La Mancha",16,"Cuenca","Salvacañete",24.5,0.67,2.58,5.17,0.08,8.08,7.92,1.25,4.33,1.92,16.25,0.75,23,"201101",27
201101,"2011","16190",8,"Castilla - La Mancha",16,"Cuenca","San Clemente",714.58,51,196.42,118.58,40.58,195.5,112.5,144.25,56,126.33,371.25,16.75,634,"201101",765
201101,"2011","16191",8,"Castilla - La Mancha",16,"Cuenca","San Lorenzo de la Parrilla",84.58,5.58,19.75,11.67,7.42,26.17,14,3.5,7.75,13.42,47.58,12.33,72,"201107",119
201101,"2011","16192",8,"Castilla - La Mancha",16,"Cuenca","San Martín de Boniches",2.58,0,1,0,0.33,0.67,0.58,0,0,1,1.25,0.33,1,"201103",5
201101,"2011","16193",8,"Castilla - La Mancha",16,"Cuenca","San Pedro Palmiches",5,0,1.83,0,0,0,3.17,0,1,0.17,3.83,0,4,"201101",6
201101,"2011","16194",8,"Castilla - La Mancha",16,"Cuenca","Santa Cruz de Moya",38.42,1.83,9,7.75,1.33,7.42,11.08,3.92,1.17,6.25,26.83,0.25,33,"201106",45
201101,"2011","16195",8,"Castilla - La Mancha",16,"Cuenca","Santa María del Campo Rus",34.92,2.42,4.33,5.83,1.25,12.83,8.25,9.33,0.75,4.17,19.75,0.92,25,"201107",44
201101,"2011","16196",8,"Castilla - La Mancha",16,"Cuenca","Santa María de los Llanos",85.25,4.08,14.58,19,3.83,20.67,23.08,18.83,8.92,7.42,47.75,2.33,69,"201109",94
201101,"2011","16197",8,"Castilla - La Mancha",16,"Cuenca","Santa María del Val",1.5,0,0,0.25,0,1.25,0,0,0,0,1.5,0,1,"201101",2
201101,"2011","16198",8,"Castilla - La Mancha",16,"Cuenca","Sisante",206.33,6.58,41.33,48,9.75,54.75,45.92,23.33,18.25,27.75,128.75,8.25,193,"201101",215
201101,"2011","16199",8,"Castilla - La Mancha",16,"Cuenca","Solera de Gabaldón",0.75,0,0,0,0,0.75,0,0,0,0,0.75,0,0,"201110",1
201101,"2011","16202",8,"Castilla - La Mancha",16,"Cuenca","Talayuelas",103.67,7.17,10.92,25.25,7.25,31.92,21.17,12.75,10,13.42,56.42,11.08,89,"201109",117
